113	8529	1	2	0	25	3	3	2	30	0	0	0	0	0	-1	10000
114	8530	1	4	0	50	1	20	2	30	0	0	0	0	0	8531	0
115	8531	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
116	8532	1	2	0	49	1	5	2	30	0	0	0	0	0	8533	0
117	8533	1	2	0	49	1	5	2	30	0	0	0	0	0	-1	0
118	8534	1	2	0	39	3	2	2	30	0	0	0	0	0	8535	10000
119	8535	1	2	0	39	3	2	2	30	0	0	0	0	0	-1	10000
120	8536	1	4	0	40	1	20	2	30	0	0	0	0	0	8537	0
121	8537	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
122	8538	1	2	0	52	1	5	2	30	0	0	0	0	0	8539	0
123	8539	1	2	0	52	1	5	2	30	0	0	0	0	0	-1	0
124	8540	1	2	0	28	3	2	2	30	0	0	0	0	0	8541	10000
125	8541	1	2	0	28	3	2	2	30	0	0	0	0	0	-1	10000
126	8601	1	4	0	50	1	20	2	30	0	0	0	0	0	8602	0
127	8602	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
128	8603	1	2	0	53	1	5	2	30	0	0	0	0	0	8604	0
129	8604	1	2	0	53	1	5	2	30	0	0	0	0	0	-1	0
130	8605	1	2	0	54	3	2	2	30	0	0	0	0	0	8606	10000
131	8606	1	2	0	54	3	2	2	30	0	0	0	0	0	-1	10000
132	8607	1	4	0	50	1	20	2	30	0	0	0	0	0	8608	0
133	8608	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
134	8609	1	2	0	55	1	5	2	30	0	0	0	0	0	8610	0
135	8610	1	2	0	55	1	5	2	30	0	0	0	0	0	-1	0
136	8611	1	2	0	25	3	2	2	30	0	0	0	0	0	8612	10000
137	8612	1	2	0	25	3	2	2	30	0	0	0	0	0	-1	10000
139	8613	1	4	0	42	1	20	2	30	0	0	0	0	0	8614	0
140	8614	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
141	8615	1	2	0	57	1	5	2	30	0	0	0	0	0	8616	0
142	8616	1	2	0	57	1	5	2	30	0	0	0	0	0	-1	0
143	8617	1	2	0	39	3	2	2	30	0	0	0	0	0	8618	10000
144	8618	1	2	0	39	3	2	2	30	0	0	0	0	0	-1	10000
145	8619	1	4	0	40	1	20	2	30	0	0	0	0	0	8620	0
146	8620	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
147	8621	1	2	0	48	1	5	2	30	0	0	0	0	0	8622	0
148	8622	1	2	0	48	1	5	2	30	0	0	0	0	0	-1	0
149	8623	1	2	0	25	3	2	2	30	0	0	0	0	0	8624	10000
150	8624	1	2	0	25	3	2	2	30	0	0	0	0	0	-1	10000
151	8625	1	4	0	42	1	20	2	30	0	0	0	0	0	8626	0
152	8626	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
153	8627	1	2	0	44	1	5	2	30	0	0	0	0	0	8628	0
154	8628	1	2	0	44	1	5	2	30	0	0	0	0	0	-1	0
155	8629	1	2	0	34	3	2	2	30	0	0	0	0	0	8630	10000
156	8630	1	2	0	34	3	2	2	30	0	0	0	0	0	-1	10000
157	8631	1	4	0	50	1	20	2	30	0	0	0	0	0	8632	0
158	8632	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
159	8633	1	2	0	36	1	5	2	30	0	0	0	0	0	8634	0
160	8634	1	2	0	36	1	5	2	30	0	0	0	0	0	-1	0
161	8635	1	2	0	28	3	2	2	30	0	0	0	0	0	8636	10000
162	8636	1	2	0	28	3	2	2	30	0	0	0	0	0	-1	10000
163	8637	1	4	0	42	1	20	2	30	0	0	0	0	0	8638	0
164	8638	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
165	8639	1	2	0	23	1	5	2	30	0	0	0	0	0	8640	0
166	8640	1	2	0	23	1	5	2	30	0	0	0	0	0	-1	0
167	8641	1	2	0	25	3	2	2	30	0	0	0	0	0	8642	10000
168	8642	1	2	0	25	3	2	2	30	0	0	0	0	0	-1	10000
169	8643	1	4	0	50	1	20	2	30	0	0	0	0	0	8644	0
170	8644	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
171	8645	1	2	0	7	1	5	2	30	0	0	0	0	0	8646	0
172	8646	1	2	0	7	1	5	2	30	0	0	0	0	0	-1	0
173	8647	1	2	0	54	3	2	2	30	0	0	0	0	0	8648	10000
174	8648	1	2	0	54	3	2	2	30	0	0	0	0	0	-1	10000
175	8649	1	4	0	50	1	20	2	30	0	0	0	0	0	8650	0
176	8650	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
177	8651	1	2	0	23	1	5	2	30	0	0	0	0	0	8652	0
178	8652	1	2	0	23	1	5	2	30	0	0	0	0	0	-1	0
179	8653	1	2	0	39	3	2	2	30	0	0	0	0	0	8654	10000
180	8654	1	2	0	39	3	2	2	30	0	0	0	0	0	-1	10000
181	8655	1	2	0	7	1	5	2	30	0	0	0	0	0	-1	0
182	8656	1	2	0	54	3	2	2	30	0	0	0	0	0	-1	10000
195	8657	1	4	0	60	1	20	2	30	0	0	0	0	0	-1	0
183	8672	1	4	0	42	1	20	2	30	0	0	0	0	0	8673	0
184	8673	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
185	8674	1	2	0	59	1	5	2	30	0	0	0	0	0	8675	0
186	8675	1	2	0	59	1	5	2	30	0	0	0	0	0	-1	0
187	8676	1	2	0	54	3	2	2	30	0	0	0	0	0	8677	10000
188	8677	1	2	0	54	3	2	2	30	0	0	0	0	0	-1	10000
189	8678	1	4	0	50	1	20	2	30	0	0	0	0	0	8679	0
190	8679	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
191	8680	1	2	0	38	1	5	2	30	0	0	0	0	0	8681	0
192	8681	1	2	0	38	1	5	2	30	0	0	0	0	0	-1	0
193	8682	1	2	0	25	3	2	2	30	0	0	0	0	0	8683	10000
194	8683	1	2	0	25	3	2	2	30	0	0	0	0	0	-1	10000
196	8684	1	4	0	40	1	20	2	30	0	0	0	0	0	8685	0
197	8685	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
198	8686	1	2	0	49	1	5	2	30	0	0	0	0	0	8687	0
199	8687	1	2	0	49	1	5	2	30	0	0	0	0	0	-1	0
200	8688	1	2	0	34	3	2	2	30	0	0	0	0	0	8689	10000
201	8689	1	2	0	34	3	2	2	30	0	0	0	0	0	-1	10000
202	8690	1	4	0	50	1	20	2	30	0	0	0	0	0	8691	0
203	8691	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
204	8692	1	2	0	57	1	5	2	30	0	0	0	0	0	8693	0
205	8693	1	2	0	57	1	5	2	30	0	0	0	0	0	-1	0
206	8694	1	2	0	28	3	2	2	30	0	0	0	0	0	8695	10000
207	8695	1	2	0	28	3	2	2	30	0	0	0	0	0	-1	10000
//
238	8222	1	3	0	61	1	10	2	30	0	0	0	0	0	-1	0
239	8223	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
240	8224	1	4	0	40	1	20	2	30	0	0	0	0	0	8225	0
241	8225	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
242	8226	1	4	0	42	1	20	2	30	0	0	0	0	0	8227	0
243	8227	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
244	8228	1	4	0	50	1	20	2	30	0	0	0	0	0	8229	0
245	8229	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
246	8230	1	4	0	42	1	20	2	30	0	0	0	0	0	8231	0
247	8231	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
248	8232	1	3	0	68	1	10	2	30	0	0	0	0	0	-1	0
249	8233	1	4	0	40	1	20	2	30	0	0	0	0	0	8234	0
250	8234	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
251	8235	1	2	0	38	1	5	2	30	0	0	0	0	0	8236	0
252	8236	1	2	0	38	1	5	2	30	0	0	0	0	0	-1	0
253	8237	1	2	0	25	3	3	2	30	0	0	0	0	0	8238	10000
254	8238	1	2	0	25	3	3	2	30	0	0	0	0	0	-1	10000
255	8239	1	4	0	50	1	20	2	30	0	0	0	0	0	8240	0
256	8240	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
257	8241	1	4	0	40	1	20	2	30	0	0	0	0	0	8242	0
258	8242	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
259	8243	1	4	0	42	1	20	2	30	0	0	0	0	0	8244	0
260	8244	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
261	8245	1	4	0	40	1	20	2	30	0	0	0	0	0	8246	0
262	8246	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
263	8247	1	4	0	50	1	20	2	30	0	0	0	0	0	8248	0
264	8248	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
265	8249	1	4	0	40	1	20	2	30	0	0	0	0	0	8250	0
266	8250	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
267	8251	1	4	0	50	1	20	2	30	0	0	0	0	0	8252	0
268	8252	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
269	8253	1	4	0	42	1	20	2	30	0	0	0	0	0	8254	0
270	8254	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
271	8255	1	4	0	40	1	20	2	30	0	0	0	0	0	8256	0
272	8256	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
273	8257	1	4	0	50	1	20	2	30	0	0	0	0	0	8258	0
274	8258	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
275	8259	1	4	0	42	1	20	2	30	0	0	0	0	0	8260	0
276	8260	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
277	8261	5	4	0	69	1	20	2	30	0	0	0	0	0	-1	0
278	8262	5	4	0	72	1	20	2	30	0	0	0	0	0	-1	0
279	8263	1	4	0	50	1	20	2	30	0	0	0	0	0	8264	0
280	8264	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
281	8265	1	2	0	23	1	5	2	30	0	0	0	0	0	8266	0
282	8266	1	2	0	23	1	5	2	30	0	0	0	0	0	-1	0
283	8267	1	2	0	39	3	2	2	30	0	0	0	0	0	8268	10000
284	8268	1	2	0	39	3	2	2	30	0	0	0	0	0	-1	10000
285	8269	1	4	0	40	1	20	2	30	0	0	0	0	0	8270	0
286	8270	1	4	0	41	1	20	2	30	0	0	0	0	0	-1	0
287	8271	1	2	0	70	1	5	2	30	0	0	0	0	0	8272	0
288	8272	1	2	0	70	1	5	2	30	0	0	0	0	0	-1	0
289	8273	1	2	0	25	3	2	2	30	0	0	0	0	0	8274	10000
290	8274	1	2	0	25	3	2	2	30	0	0	0	0	0	-1	10000
291	8275	1	4	0	42	1	20	2	30	0	0	0	0	0	8276	0
292	8276	1	4	0	43	1	20	2	30	0	0	0	0	0	-1	0
293	8277	1	4	0	50	1	20	2	30	0	0	0	0	0	8278	0
294	8278	1	4	0	51	1	20	2	30	0	0	0	0	0	-1	0
end																
